id,SalePrice
2736,136946.590977829
2737,121327.76876873973
2738,138749.4967155932
2739,159406.32901689436
2740,136185.879114591
2741,146045.82652327235
2742,154601.6335544326
2743,156408.5491261647
2744,162419.83450769196
2745,141475.63613935662
2746,137232.89863759652
2747,152475.86840619697
2748,128327.12632248743
2749,128399.10871540471
2750,127367.51085221786
2751,134408.32194600243
2752,209645.3276877053
2753,147926.94717946276
2754,200626.72834687182
2755,135922.31150094722
2756,96692.75968857003
2757,72661.26633214814
2758,88181.42940049668
2759,164980.14128614953
2760,123326.12264115954
2761,141536.217285602
2762,144662.0323688406
2763,186859.32721189456
2764,152457.68573159334
2765,290556.4372406478
2766,128881.43418310776
2767,88425.57137764571
2768,132494.83736193803
2769,133023.71020821866
2770,143905.68278601867
2771,106094.90928056878
2772,111660.5257496917
2773,163793.16614062275
2774,142671.76435013307
2775,115928.01053517412
2776,143380.1407908794
2777,143628.05948900018
2778,107575.03673838617
2779,123621.15225511961
2780,99028.25569177352
2781,96489.48694367208
2782,97095.43706263312
2783,98904.22601957784
2784,121219.2476408461
2785,136935.69822220056
2786,68362.21486036401
2787,125690.58133848265
2788,74391.96533785126
2789,173004.62083928537
2790,92777.22340632472
2791,110440.6486345628
2792,53102.4544392809
2793,156265.76656198734
2794,100206.30082762506
2795,119583.42812243557
2796,99807.08960611079
2797,196073.53070162077
2798,107545.13711417433
2799,116639.10045449134
2800,69586.97707560385
2801,112543.58410553425
2802,128982.66713205843
2803,167799.28764390305
2804,129099.39981311945
2805,98293.72225766306
2806,82952.84452400166
2807,162426.8112918751
2808,146285.49086547457
2809,130611.67582933941
2810,125031.69172623778
2811,160182.87519385567
2812,168033.20432513632
2813,156857.5153496899
2814,161683.4444010187
2815,96117.02432328233
2816,235705.0744216682
2817,154114.07165321597
2818,130948.67681450646
2819,165384.62428412613
2820,135841.85188317337
2821,105503.0532387588
2822,196186.51139592653
2823,292469.34497563436
2824,164147.78143316496
2825,150780.92104418622
2826,129584.64859773319
2827,138698.63690421646
2828,212890.83589758215
2829,216774.43581435937
2830,225063.7045981233
2831,177209.04092764528
2832,238835.3717995729
2833,306884.83768419264
2834,218727.15541409948
2835,223410.4820486131
2836,190820.5690069291
2837,159756.9586666064
2838,150014.97269544855
2839,172988.5250493283
2840,206152.7285544765
2841,204776.94238900064
2842,230762.00544896862
2843,149741.7027367585
2844,174870.07129125827
2845,128273.98710132873
2846,207352.43929437987
2847,208234.43189504708
2848,212989.48203640376
2849,195221.0207209796
2850,280970.12708248605
2851,215075.92843842477
2852,240450.64938266206
2853,235890.4694777298
2854,137826.0074147295
2855,202049.18578403207
2856,199338.9725597928
2857,189689.72407135315
2858,206649.02882658388
2859,107487.20788481634
2860,122303.70528059606
2861,124231.44454679999
2862,184525.24158620948
2863,126853.90152523291
2864,234993.78683226038
2865,143788.8822991206
2866,142525.21043621
2867,97536.27738785683
2868,95781.0180983799
2869,97468.10668288503
2870,121517.422488749
2871,85169.24180608234
2872,50148.95789917254
2873,95676.19415421285
2874,139580.06725150486
2875,115328.13606964439
2876,164773.55332955642
2877,148414.56602860533
2878,166058.17181226064
2879,134618.90617565974
2880,104077.95849580423
2881,144601.8262258335
2882,173702.5192873961
2883,190468.07540848185
2884,205899.9740854054
2885,186502.08503074385
2886,227124.4727170175
2887,101332.64398806302
2888,142847.95461757356
2889,57333.626220732185
2890,80514.65743041644
2891,136212.4917078733
2892,43356.4833373782
2893,75371.9421902136
2894,55415.61576473043
2895,322823.16740723606
2896,279855.2648632954
2897,207765.64854995822
2898,151770.52185548475
2899,214484.03094715017
2900,159164.38920276787
2901,211429.11127060448
2902,186249.75584429648
2903,334317.9269935963
2904,344605.64155782654
2905,84542.85726823236
2906,201130.42702031034
2907,114824.69797627529
2908,130343.33048470884
2909,153107.59948216146
2910,78625.57043854083
2911,82945.67250661086
2912,148096.1609572541
2913,84108.57840522993
2914,80172.00414824588
2915,87362.68054565639
2916,85593.35395831875
2917,168871.24399314192
2918,118029.76783733604
2919,231106.86531843437
